,duration,end_of_fade_in,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_name,title,e_billboard
263,96.33914,0.0,9,-6.882,1,96.339,79.065,4,Robert Pollard,Perverted Eyelash,0.0
264,147.98322,0.149,2,-10.173,1,140.127,94.069,4,The Race,Eye Spy,0.0
265,228.54485,2.13,9,-5.738,1,219.115,105.079,4,Marta Sanchez,Tiempo Al Tiempo,0.0
266,223.37261,0.0,1,-3.744,0,219.922,140.427,4,Puddle Of Mudd,Out Of My Head,0.0
267,255.34649,0.212,1,-5.492,1,249.353,90.612,4,Raging Speedhorn,Knives and Faces,0.0
268,224.44363,0.488,0,-5.625,1,207.882,98.991,4,Rie Tomosaka,Itoshii Toki,0.0
269,226.7424,0.0,2,-18.846,0,226.742,64.542,1,Leonard Cohen,Suzanne,0.0
270,360.56771,0.0,0,-7.45,0,355.341,90.018,5,DaVIP,Pump Up The Electro Volume,0.0
271,400.71791,0.282,8,-10.101,0,356.862,126.991,4,Max Brannslokker,Telze',0.0
272,252.47302,0.171,0,-10.835,0,229.042,92.624,4,R.L. Burnside,Don't Stop Honey (feat. Cedric Burnside),0.0
273,299.44118,0.09,2,-13.545,1,290.766,100.461,4,Chaka Demus & Pliers,Scream My Name,0.0
274,191.89506,0.322,10,-7.524,1,178.48,153.138,4,Omar & The Howlers,Girl's Got Rhythm,0.0
275,244.47955,0.351,5,-13.24,1,231.207,166.087,4,Jane Monheit,I Do It For Your Love,0.0
276,203.25832,0.142,8,-5.505,1,186.16,101.981,4,Bethany Dillon,All I Need (Key-Ab-Premiere Performance Plus),0.0
277,462.96771,0.0,7,-5.909,1,453.515,140.04,4,YGGDRASIL,Beyond the Borders of Sanity,0.0
278,259.86567,0.183,1,-8.02,1,245.429,113.016,4,Illegal Substance,Microphone Check,0.0
279,167.49669,0.213,10,-11.762,1,159.016,82.043,4,María Dolores Pradera / Amaya Uranga,Arruyo de Dios,0.0
280,170.4224,0.182,2,-13.944,0,170.422,118.991,3,P & Q,Corcovado,0.0
281,256.54812,0.282,4,-6.56,1,241.36,136.952,4,Popsicle,Blow Up,0.0
282,161.95873,0.967,5,-16.514,1,155.051,76.999,1,Roosevelt Sykes,Music Is My Business,0.0
283,251.16689,0.252,0,-6.216,1,242.062,110.787,4,June Star,Tonight,0.0
284,310.5171,0.08,10,-4.418,0,306.178,156.356,4,Albert Cummings,Your Sweet Love,0.0
285,93.1522,0.466,11,-2.761,0,93.152,95.27,4,The Chariot,Back To Back,0.0
286,426.60526,0.0,7,-8.484,1,410.395,128.058,4,M.I.K.E. vs. Andrew Bennett,A Better World,0.0
287,197.22404,0.078,0,-9.016,1,188.697,83.364,1,Elakelaiset,Humppakavalier,0.0
288,144.09098,0.34,7,-6.537,0,141.52,80.176,5,Big John Greer,Clambake Boogie,0.0
289,244.40118,0.079,11,-5.462,0,227.492,90.21,4,Ste Strausz,Je Dois Partir,0.0
290,262.97424,0.0,0,-10.676,1,262.974,80.525,1,Alejandro Fernandez,Júrame,0.0
291,225.64526,0.0,10,-6.4,1,215.62,88.051,4,Steve Green,We Trust In The Name Of The Lord Our God (Where Mercy Begins Album Version),0.0
292,269.00853,0.0,10,-12.835,1,255.669,151.371,1,Premiata Forneria Marconi,Chi Ha Paura Della Notte?,0.0
293,176.92689,0.0,4,-12.758,1,160.798,79.531,4,Mark Lanegan,Sunrise (Album),0.0
294,239.17669,0.305,11,-6.78,1,236.78,146.008,4,Attitude,Blow Ya Back Out [Radio Edit],0.0
295,233.45587,1.489,0,-18.463,1,229.738,133.199,4,The Marx Brothers,Harpo's bazar,0.0
296,223.03302,0.0,4,-6.113,1,214.03,110.023,4,Nouvelle Vague,The American,0.0
297,219.61098,0.0,0,-4.704,0,210.117,121.969,4,The White Tie Affair,The Letdown,0.0
298,208.32608,0.0,0,-3.12,1,202.565,97.018,4,Never More Than Less,We don't fit in,0.0
299,146.25914,0.189,9,-7.039,1,139.865,140.836,1,Carla Bozulich,I Couldn't Believe It Was True,0.0
300,152.97261,0.328,1,-6.209,1,149.339,140.703,4,Stinking Lizaveta,A Man Without a Country,0.0
301,107.04934,0.078,5,-16.248,0,100.275,134.685,1,Buell Kazee,Darling Corey,0.0
302,139.88526,0.0,9,-7.997,1,134.844,195.794,4,9 Shocks Terror,Sex,0.0
303,264.93342,0.0,1,-11.49,0,264.933,163.904,4,Dog Vs Cat,Bounce W/ WBW,0.0
304,218.87955,0.228,7,-9.367,1,211.946,132.982,3,Eastmountainsouth,Show Me The River,0.0
305,115.09506,0.357,8,-8.511,0,115.095,91.213,4,24-7 Spyz,Fire & Water,0.0
306,146.36363,0.299,2,-4.839,1,136.707,156.664,1,Frenzal Rhomb,You Can't Move Into My House,0.0
307,236.2771,0.0,1,-6.322,1,236.277,66.362,4,Virus,Carheart,0.0
308,496.22159,0.961,7,-11.957,1,466.425,126.043,4,Swat-Squad,Oxygen,0.0
309,211.77424,2.473,9,-7.638,1,201.665,150.947,3,Venice is Sinking,Andropolis,0.0
310,240.74404,0.0,2,-14.329,0,238.37,74.819,1,The Oscar Peterson Trio,The Things We Did Last Summer,0.0
311,250.87955,0.0,7,-9.035,0,245.336,139.942,4,Takana Zion,Conakry,0.0
312,316.3424,0.0,7,-6.976,1,313.655,52.028,1,Breite Seite,Kein Wort,0.0
313,154.46159,0.142,0,-11.63,0,149.235,85.404,3,Cab Calloway,Jonah Joins The Cab,0.0
314,156.42077,0.0,5,-8.943,0,153.861,98.746,4,Charlie Shavers,That Was Yesterday,0.0
315,232.82893,2.386,1,-3.675,0,223.26,165.019,4,Fetterline,Scarlet Winter,0.0
316,249.33832,0.642,5,-21.223,0,238.724,64.183,1,Karl Jenkins/Catrin Finch/Carmine Lauri/London Symphony Orchestra,Over the Stone - Concerto for Harp: Tros y Garreg (Over the Stone),0.0
317,229.35465,2.891,10,-8.429,0,217.96,122.638,5,DJ Quik,Quik's Groove VII,0.0
318,170.44853,0.0,10,-8.697,1,163.068,120.546,4,Alberto Fortis,L'Uomo Grande,0.0
319,248.08444,2.397,0,-11.329,1,238.219,157.931,4,Penguin Café Orchestra,Telephone And Rubber Band (Live) (2001 Digital Remaster),0.0
320,212.16608,0.364,10,-6.252,0,208.045,147.155,4,J-Kwon,Ghetto (feat. Gino Green),0.0
321,118.38649,0.37,2,-17.528,1,113.267,140.287,1,Sir Neville Marriner/Academy of St Martin-in-the-Fields,Serenade No. 13 in G_ 'Eine kleine Nachtmusik' K525 (1997 Digital Remaster): III.  Menuetto (Allegretto),0.0
322,184.81587,0.218,1,-6.85,1,178.631,165.059,4,The Answering Machine,Decadent,0.0
323,162.66404,0.345,0,-5.651,1,157.309,87.67,4,The Oppressed,The AFA Song,0.0
324,289.48853,0.177,9,-10.441,0,280.834,116.055,4,Ace Karaoke Productions,Miles Away (In the style of 'Madonna') [With Backing Vocals],0.0
325,478.61506,0.903,7,-8.704,1,466.024,0.0,3,Kolombo,Je T'aime,0.0
326,258.0371,0.0,1,-4.392,1,252.918,138.886,4,The Wonder Years,Everything I Own Fits In This Backpack,0.0
327,231.49669,0.183,10,-15.77,1,217.931,81.914,5,Piccola Bottega Baltazar,Gli Amanti Di Val Morel,0.0
328,166.86975,0.246,9,-9.96,1,160.235,100.568,4,Los Limones,Hace Mucho Tiempo,0.0
329,348.02893,3.947,8,-7.944,1,310.393,90.996,4,Rhian Sheehan,Cosmology,0.0
330,235.59791,0.38,7,-6.208,1,223.428,170.063,4,Anti Nowhere League,Am I Dead,0.0
331,130.21995,0.0,2,-8.782,1,120.877,122.877,5,Mutabor,schmetterlinge,0.0
332,257.69751,0.346,11,-15.767,0,246.097,128.896,4,Fito Paez,Tres Agujas,0.0
333,182.12526,0.172,0,-13.675,1,176.35,130.895,5,Yma Sumac,Ataypura (High Andes),0.0
334,265.42975,0.218,0,-11.407,1,258.926,159.975,3,Pony Club,Single,0.0
335,343.24853,0.189,0,-11.323,1,338.303,149.856,4,Sunbeam,Outside World,0.0
336,244.61016,0.084,10,-7.785,0,240.013,85.318,5,DYCR,Flame Fire,0.0
337,130.01098,0.13,5,-11.082,1,124.465,99.176,4,Brook Benton,Lie To Me,98.0
338,284.57751,0.0,4,-6.887,0,280.549,163.279,3,Les Wriggles,Dieubouddhallah,0.0
339,293.04118,2.473,9,-9.027,0,281.554,114.581,4,Melissa Manchester,The Warmth Of The Sun,0.0
340,271.35955,0.119,7,-7.838,1,260.899,124.863,4,Josh Turner,The Way He Was Raised,0.0
341,618.70975,2.624,6,-22.809,0,604.804,90.641,5,Mouse On Mars,Subnubus,0.0
342,283.71546,0.0,4,-6.243,1,274.21,146.034,4,Crash Parallel,Long Night Dreaming,0.0
343,165.51138,0.223,3,-5.888,0,158.383,101.303,5,Slim Harpo,I Got Love If You Want It,0.0
344,320.02567,2.479,0,-11.77,1,309.098,92.792,1,Glissade,Burned in Blue,0.0
345,204.7473,0.653,7,-6.441,0,199.018,126.07,3,Peggy Zina,Perpato Sta Kimata,0.0
346,481.51465,0.148,0,-5.906,1,477.344,89.337,4,To Overflow Evidence,hoshi-ni-negai-wo,0.0
347,112.45669,4.127,7,-14.068,1,106.609,92.713,3,Johnny Kidd And The Pirates,Goofin Around,0.0
348,207.51628,0.0,11,-3.418,0,203.018,129.975,4,Akcent,Feel Me,0.0
349,205.29587,0.351,9,-7.688,0,189.457,174.26,3,Claire Hamill,Denmark,0.0
350,308.68853,0.189,4,-12.061,1,299.218,165.479,4,Madredeus,O Sonho,0.0
351,191.08526,0.296,1,-5.29,0,178.26,134.324,4,Absent Elk,My First Guitar,0.0
352,172.40771,0.205,2,-12.297,1,164.264,87.263,4,Boyd Tinsley,Perfect World,0.0
353,101.642,0.235,1,-8.632,0,96.212,205.702,4,Blink-182,Boring,0.0
354,146.46812,0.0,2,-16.956,0,142.658,100.709,4,Trader Horne,Velvet To Atone,0.0
355,323.73506,0.171,10,-16.534,1,317.411,152.105,4,David Lanz,Escapades Of Pan (Orchestral Version),0.0
356,250.80118,0.148,0,-8.319,1,240.048,183.919,3,Ms. Dynamite,Gotta Let It Go,0.0
357,182.96118,0.0,7,-15.567,1,176.054,100.276,3,Peter Broderick,Part 5: Awaken/Panic/Restraint,0.0
358,146.62485,0.073,0,-8.343,1,136.214,137.128,1,Chris Farlowe,Girl Trouble - Original,0.0
359,134.37342,0.362,0,-7.83,1,129.811,188.702,4,Richard Berry,Yama Yama Pretty Mama (Digitally Remastered),0.0
360,118.07302,0.183,3,-13.626,1,109.697,131.334,4,Billy J. Kramer,From A Window,0.0
361,166.03383,0.328,2,-6.521,1,160.061,196.952,4,The Count Bishops,Down The Road Apiece,0.0
362,111.25506,0.0,5,-3.085,1,103.665,190.443,4,Union 13,A Short Supply (of Truth),0.0
363,207.43791,0.0,10,-15.799,0,203.993,157.7,4,Peter Metro,Calypso Calypso,0.0
364,176.14322,0.119,2,-3.946,1,171.706,136.157,4,Helix,Animal House,0.0
365,12.45995,0.102,9,-20.441,1,12.46,122.997,4,Afu-Ra,Power Skit #2,0.0
366,272.09098,0.287,11,-7.61,0,272.091,180.568,4,I Concur,Oblige,0.0
367,247.37914,0.171,9,-9.164,0,241.667,103.715,4,Nação Zumbi,Voyager,0.0
368,307.51302,0.218,7,-10.114,1,303.038,119.98,1,Lou Rhodes,This Love,0.0
369,176.97914,0.2,2,-6.055,1,162.575,131.435,1,End Of Fashion,Hardcore,0.0
370,160.02567,0.194,1,-9.981,1,150.291,86.888,4,Cliff Richard,Somewhere Along The Way (Mono) (1998 Digital Remaster),0.0
371,230.89587,0.177,0,-8.64,1,222.401,168.06,4,Nadine Sutherland,Face The World,0.0
372,259.5522,0.0,3,-6.886,1,246.161,147.093,3,Dashboard Confessional,Morning Calls,0.0
373,251.71546,2.188,3,-11.454,0,245.923,141.696,4,Lewis Taylor,Track,0.0
374,64.57424,4.412,2,-10.234,0,59.507,130.217,3,Wetdog,Jam Dodger A,0.0
375,236.66893,0.418,3,-7.282,1,221.309,140.077,3,Middle Of The Road,Give It Time,0.0
376,360.28036,0.27,6,-12.592,0,356.287,135.679,3,Robert Hood,The Body Human,0.0
377,221.59628,0.641,3,-15.239,1,217.391,75.543,3,June Christy,(It Will Have To Do) Until The Real Thing Comes Along (1995 Digital Remaster),0.0
378,546.37669,4.18,11,-10.706,0,516.569,86.734,5,Tristan Garner,Give Love,0.0
379,247.17016,0.195,3,-6.028,0,237.72,143.127,4,Black Sabbath,Wishing Well,0.0
380,252.3424,0.235,2,-11.003,1,243.409,108.903,4,Roger Creager,What's A Lonely Girl To Do,0.0
381,278.90893,7.338,0,-6.197,1,268.968,130.758,4,Bodies Of Water,It Is Familiar,0.0
382,232.61995,0.0,10,-7.387,1,213.827,94.979,4,Dino Merlin,Zid,0.0
383,190.69342,0.42,1,-4.549,0,177.859,104.011,4,Stampin´ Ground,Bear The Scars,0.0
384,255.73832,0.903,2,-16.778,1,246.259,136.7,4,Luka Bloom,Gypsy Music,0.0
385,39.18322,0.0,11,-5.275,1,39.183,135.214,4,Sebkha-Chott,All Blacks,0.0
386,331.62404,0.0,2,-7.042,1,325.886,90.537,4,Air,Casanova 70 The Secret Of Cool,0.0
387,169.97832,0.188,2,-3.984,1,165.036,128.62,4,Tiny Masters Of Today,Hey Mr. DJ (XFM Session),0.0
388,252.31628,0.386,9,-12.527,0,242.863,91.355,3,MALIAN MUSICIANS & DAMON ALBARN,Sunset Coming On,0.0
389,289.4624,0.0,10,-6.252,0,276.997,140.047,4,Neikka RPM,I Am Your Girl (love is blue remix by A.T:F),0.0
390,116.92363,0.194,1,-4.031,1,111.427,169.598,1,Entombed,Year One Now,0.0
391,416.88771,0.327,5,-7.413,0,399.79,180.021,4,Down To The Bone,Electra Glide,0.0
392,301.03465,0.322,6,-5.384,1,290.859,131.27,4,Nick Moss_ The Flip Tops,Late Night Saint,0.0
393,266.08281,0.163,6,-8.659,1,253.858,95.872,4,"Damian ""Jr. Gong"" Marley",10_000 Chariots,0.0
394,205.53098,6.136,7,-8.825,1,196.238,127.464,4,No Age,Genie,0.0
395,518.60853,0.479,11,-5.747,0,511.721,196.142,5,2MB,Let me (original),0.0
396,179.80036,0.299,1,-9.195,1,175.015,99.998,4,Samantha Mumba,What's It Gonna Be,0.0
397,580.41424,0.317,11,-10.83,0,522.937,123.007,4,Marcus Worgull,Drumstern (BONUS TRACK),0.0
398,160.36526,0.165,4,-15.587,1,154.175,190.983,4,Jesse Fuller,Hump In Your Back,0.0
399,241.3971,0.0,0,-1.126,1,237.964,168.249,4,Deadsoil,The Promise,0.0
400,217.83465,0.281,2,-7.608,0,206.083,197.557,4,The Undisputed Truth,Poontang,0.0
401,128.73098,0.409,9,-12.858,1,122.584,159.952,1,Johnny & the Hurricanes,Buckeye,0.0
402,460.35546,2.188,10,-6.045,0,451.466,142.997,4,Rumble Pack,Back to Basics,0.0
403,331.93156,0.0,6,-9.38,1,320.795,101.505,4,Rekka Katakiri,Anata No Kanata,0.0
404,465.21424,0.299,6,-6.954,1,460.928,124.965,4,Jealousy,Lucy,0.0
405,170.70975,0.247,6,-8.432,0,167.567,188.269,4,Vitor Hublot,On a tué no pourchau,0.0
406,318.30159,2.235,5,-5.97,1,306.985,158.51,4,The Temptations,I'm Glad There Is You,0.0
407,101.0673,0.416,9,-14.109,1,95.213,114.153,1,The London Theatre Orchestra,Scotland The Brave (Scotland),0.0
408,224.28689,0.0,10,-7.62,1,219.742,151.989,4,Sonora Santanera,Lamento Borincano,0.0
409,213.18485,0.194,1,-19.359,1,204.19,113.103,4,Roger Daltrey,Would A Stranger Do?,0.0
410,259.082,0.311,7,-6.725,0,246.967,108.054,4,Bebe Winans,Thank You,0.0
411,304.37832,0.328,0,-14.049,0,289.872,79.303,3,Richard Galliano,Giselle,0.0
412,313.28608,0.09,10,-7.75,0,308.553,165.589,3,Kanye West / Mos Def,Drunk and Hot Girls,0.0
413,364.90404,0.531,0,-6.843,1,359.079,88.656,4,yoomiii,Gimme_ Gimme_ Gimme (Extended Version),0.0
414,220.52526,0.195,5,-6.505,1,213.095,89.99,4,Senore Matze Rossi,Ich Lasse Mir Nichts Mehr Nehmen,0.0
415,284.83873,0.282,0,-8.239,1,271.383,94.089,4,Twenty 4 Seven,Good Times,0.0
416,275.61751,0.0,3,-3.225,0,268.208,85.947,4,Mandisa,Children Go Where I Send Thee,0.0
417,168.17587,0.0,4,-4.74,1,162.342,114.54,4,Diamond Rexx,Preacher,0.0
418,158.58893,0.398,9,-10.72,1,154.535,145.895,3,Flux of Pink Indians,Background Of Malfunction,0.0
419,239.56853,1.123,4,-4.971,0,230.383,167.92,4,Boss Volenti,The Gun,0.0
420,102.1122,0.386,5,-4.47,1,98.493,183.497,1,Operation Ivy,Knowledge,0.0
421,274.72934,0.0,4,-8.365,1,270.321,113.845,4,Padded Cell,Savage Skulls,0.0
422,105.56036,0.0,1,-5.13,1,102.772,134.325,4,Inhume,Fucked with paranoia,0.0
423,295.81016,2.055,11,-9.877,1,295.81,143.851,4,Saxon,747 (Strangers In The Night) (Live At The Hammersmith Odeon) (1997 Digital Remaster),0.0
424,422.922,0.217,1,-8.312,1,416.473,203.044,3,Rebirth Brass Band_ Cheeky Blakk,Pop That Pussy,0.0
425,203.54567,0.154,7,-15.164,0,193.718,90.179,4,Judy Mowatt,Think,0.0
426,74.16118,0.287,1,-3.382,0,69.016,178.423,4,Commit Suicide,Ablation,0.0
427,309.18485,0.38,9,-5.226,1,295.097,105.729,3,Aerosmith,Cryin',115.0
428,396.38159,0.0,8,-11.698,1,388.226,186.896,3,Wanderlust,Mambo Gumbo,0.0
429,242.78159,0.0,11,-9.468,1,231.027,183.974,1,Ricaine,308,0.0
430,222.22322,0.334,6,-10.936,0,206.483,109.581,4,Erasure,Victim Of Love,0.0
431,227.91791,4.307,9,-2.529,1,223.179,218.187,4,Lio,Je me tords,0.0
432,442.122,0.0,11,-5.745,0,442.122,146.986,4,Ubar Tmar,When The Light Is Gone live mix,0.0
433,305.76281,5.95,9,-9.486,0,279.713,64.028,5,FFH,Through My Eyes,0.0
434,235.93751,0.0,7,-3.332,1,231.201,170.043,4,The Spektrum,Nenphilis,0.0
435,122.3571,0.0,1,-6.607,0,113.522,133.659,1,The Radiators (From Space),Roxy Girl,0.0
436,223.86893,2.63,9,-4.235,0,211.795,95.042,4,The Hoosiers,Cops And Robbers,0.0
437,232.17587,3.884,3,-5.412,1,221.855,106.649,5,Diana Navarro,Una paloma blanca,0.0
438,59.71546,3.593,7,-11.923,0,59.715,125.573,4,Paradise Lost,Intro,0.0
439,178.31138,0.0,0,-3.992,1,174.527,140.037,4,Topmodelz,Something About You,0.0
440,146.23302,7.692,10,-6.856,0,135.831,186.453,1,Good Riddance,Yesterday's Headlines,0.0
441,333.21751,3.564,6,-8.438,1,320.145,66.66,1,Kaya Project,Stone Turns Black,0.0
442,205.58322,0.154,4,-5.216,0,195.059,110.04,3,The Last Dance,Wake Me Screaming,0.0
443,255.50322,0.166,8,-7.622,1,230.864,145.111,4,The Exies,1970,0.0
444,328.30649,0.171,2,-8.742,1,296.815,110.525,3,Nerina Pallot,Nickindia (remastered),0.0
445,443.61098,0.531,0,-9.171,1,434.26,112.489,4,Charanga 76,Quiero Mas,0.0
446,230.24281,0.328,4,-6.031,0,221.698,107.0,4,Sarbel,Enas Apo Mas (Anyone Of Us - A Stupid Mistake),0.0
447,216.60689,0.0,0,-8.167,1,206.547,108.332,4,Happy Mondays,Moving In With (Re-mastered version),0.0
448,408.94649,0.0,8,-4.939,1,404.863,85.251,3,Jerry Ropero Featuring Cozi,The Storm (John Dahlback Remix) (Feat. Cozi),0.0
449,244.50567,0.45,2,-7.286,0,231.729,86.005,4,Jenniffer Kae,Ebb And Flow,0.0
450,281.57342,0.231,1,-12.407,0,269.949,111.794,1,Claw Boys Claw,Bones,0.0
451,61.64853,0.164,11,-9.929,0,55.548,181.025,4,Liam Lynch,Happy,0.0
452,284.42077,0.206,1,-14.083,0,272.161,90.517,4,Sally Yeh,Han Yan Cui,0.0
453,411.81995,4.789,7,-21.036,0,366.62,110.57,3,Minnesota Orchestra,Danse Macabre,0.0
454,181.49832,2.728,4,-9.537,0,176.803,141.609,1,The Wailers,No Sympathy,0.0
455,435.04281,0.0,1,-8.309,0,435.043,123.999,4,DJ Remy,Till Ya Drop! 2007,0.0
456,458.60526,0.0,0,-9.071,0,450.165,90.665,5,Veselin Tasev,After Sunset 2009,0.0
457,175.0722,0.196,0,-15.375,1,166.516,155.978,7,Arnaldo Antunes,Eu Não Sou Da Sua Rua,0.0
458,163.26485,2.479,7,-12.043,1,156.572,112.374,4,Kari Tapio,Tom Dooley,0.0
459,204.14649,0.0,9,-10.751,1,200.295,114.524,1,Attack,Två av Oss,0.0
460,137.40363,0.264,7,-5.11,1,129.62,126.727,4,Attic Lights,Shiver The Trees,0.0
461,234.21342,0.0,4,-11.562,1,231.346,83.604,3,220 Volt,Woman In White (LIVE),0.0
462,242.31138,0.16,1,-8.151,1,238.544,160.065,5,Slowpho,Devoted,0.0
463,103.52281,0.0,4,-27.915,1,103.523,66.493,4,Jaco Pastorius Big Band,Amerika (Live Verison),0.0
464,235.78077,3.448,11,-4.103,0,225.39,183.976,4,Story Of The Year,Until The Day I Die (Album Version),0.0
465,219.21914,0.839,9,-11.46,0,214.901,112.801,4,The Untouchables,Shine On,0.0
466,369.18812,0.225,4,-14.575,1,357.883,96.73,4,Joe Satriani,Rubina's Blue Sky Of Happiness,0.0
467,251.79383,0.0,7,-16.834,1,248.57,38.998,4,Emerson_ Lake & Palmer,Still...You Turn Me On,0.0
468,169.69098,0.218,1,-13.949,0,164.055,133.88,4,Los Compadres,Los barrios de Santiago,0.0
469,183.66649,0.0,5,-2.72,1,171.822,132.009,4,Steve Cropper & Felix Cavaliere,Love Appetite,0.0
470,794.53995,19.035,9,-21.003,1,780.713,110.888,1,Årabrot,I,0.0
471,418.0371,0.0,11,-7.761,0,410.477,152.12,4,Ambrosia,Holdin' On To Yesterday,98.0
472,28.62975,0.0,10,-13.648,1,28.63,221.004,1,Andrew Gold,Latin - Phone Message,0.0
473,236.19873,0.0,11,-3.475,0,227.01,86.881,1,I Walk The Line,The Man Without A Name,0.0
474,194.5073,0.264,6,-20.17,1,187.159,108.658,4,Ed McCurdy,The Playhouse Saint,0.0
475,646.922,4.969,7,-6.112,1,618.533,116.319,3,Grand Ulena,Between Tholozan And Oleatha,0.0
476,198.26893,0.0,0,-12.704,1,185.603,154.986,4,Crosby_ Stills & Nash,House Of Broken Dreams,0.0
477,266.00444,0.177,9,-11.653,0,261.195,117.299,4,Vicious Rumours,Moose On The Loose,0.0
478,99.65669,2.943,8,-20.698,1,94.761,50.145,1,Shit and Shine,Nuns Leg,0.0
479,234.50077,0.0,9,-8.553,1,213.908,99.023,4,Assassin,Poppin Wit Game,0.0
480,47.98649,0.121,1,-12.704,1,44.002,65.685,3,Megalon,Sons Of Sarah Connors,0.0
481,235.4673,0.0,5,-5.825,0,229.059,125.032,4,Cobra Starship,My Moves Are White [White Hot_ That Is] (Album Version),0.0
482,306.52036,0.0,9,-4.272,0,296.379,144.002,4,Liquid Spill,Open Arms Monkey Business Club Mix,0.0
483,234.16118,0.339,1,-7.479,1,229.802,143.831,4,Cabballero,Hymn,0.0
484,226.95138,0.107,7,-5.12,0,226.951,96.135,4,Paramore,Rewind (Demo),0.0
485,117.26322,0.363,10,-12.967,1,111.45,161.271,4,Doris Monteiro,Alo Fevereiro,0.0
486,235.7024,0.293,8,-10.115,1,218.86,100.113,3,Shotgun Honeymoon,Labels Of Blues,0.0
487,128.23465,0.0,8,-3.356,1,125.835,139.469,1,System of a Down,This Cocaine Makes Me Feel Like I'm On This Song,0.0
488,231.44444,0.0,7,-5.924,1,227.068,157.07,1,Speedometer,The Real Me featuring Ria Currie,0.0
489,192.41751,0.74,4,-12.375,1,185.179,135.359,4,Josh Pyke,Sew My Name,0.0
490,191.50322,0.612,1,-15.554,0,188.012,134.442,4,Barry Brown,Give Thanks and Praise - Original,0.0
491,266.39628,26.035,11,-15.345,1,247.078,141.372,4,Williamson,Sailing To The Botton,0.0
492,210.15465,2.531,4,-10.655,0,206.907,142.968,4,The Dickey Betts Band,The Blues Ain't Nothin',0.0
493,186.27873,0.0,9,-4.509,0,186.279,172.028,4,Naked Raygun,Entrapment,0.0
494,195.49995,0.235,6,-8.687,0,186.543,123.992,4,Kaizers Orchestra,Kaizers 115. Drøm,0.0
495,219.6371,0.392,7,-9.91,1,210.396,157.319,4,Arthur Adams,Callin' Heaven,0.0
496,226.92526,2.003,4,-12.127,0,220.781,139.776,4,Wesley Willis,Jesus Christ,0.0
497,215.97995,0.0,11,-12.294,1,209.607,131.93,4,Manjul,Hungry Belly,0.0
498,263.00036,0.293,0,-11.6,1,251.002,107.488,4,Daniel Balavoine,Sauver L'Amour,0.0
499,183.48363,2.357,7,-14.338,1,178.805,150.056,4,Sandhy SonDoro,Don´t Let It Bring You Down,0.0
500,212.53179,0.305,7,-8.638,1,196.679,128.821,4,"Willie ""Big Eyes"" Smith",Tell Me Mama,0.0
501,174.23628,0.171,7,-6.526,1,167.166,194.967,4,Loco Zydeco,Bucket Of Crawfish,0.0
502,183.64036,0.0,9,-4.411,1,179.949,117.898,4,Planlos,Rock-Legenden,0.0
503,313.41669,0.162,7,-12.405,1,292.873,108.795,4,Boozoo Bajou,Fuersattel,0.0
504,91.01016,5.161,3,-22.912,1,91.01,108.423,4,Not Your Average Hippy,Thirteen,0.0
505,248.78975,0.393,11,-6.902,1,239.502,173.445,5,Dreams Come True,Moonlight,0.0
506,363.41506,0.415,6,-13.743,1,340.834,90.745,4,Talk Talk,I Believe In You (1997 Digital Remaster),0.0
507,310.96118,4.551,8,-15.414,1,308.947,92.677,1,Domu presents Pete Simpson,The Way I See (93bpm),0.0
508,542.64118,0.073,10,-10.366,0,522.403,0.0,3,Dominik Eulberg,Ambivalent,0.0
509,136.95955,5.224,2,-8.897,1,136.96,97.778,4,The Rutles,Major Happy's Up And Coming Once Upon A Good Time Band,0.0
510,136.64608,0.438,2,-8.407,1,126.769,135.585,4,Half Japanese,Movin' On Up,0.0
511,549.642,0.7,9,-33.805,1,523.726,171.17,4,Massimiliano Damerini,Sonata In A Major Op. 120 D 664: I. Allegro Moderato (Schubert),0.0
512,516.38812,4.389,5,-17.436,0,503.461,85.01,4,Fragile State,Undercurrent (Alucidnation Downtempo Mix),0.0
513,290.2722,0.0,7,-16.673,1,284.584,66.855,1,John Coltrane Quartet,I Wish I Knew,0.0
514,387.73506,9.665,11,-9.992,0,381.771,119.998,4,Niederflur,Masse,0.0
515,232.61995,0.462,11,-8.82,0,217.977,185.826,4,Jeff Lorber,Uncle Darrow's,0.0
516,238.96771,0.351,0,-10.485,1,232.42,87.237,4,Microwave Dave and the Nukes,Body And Fender Man,0.0
517,327.52281,0.0,3,-5.155,1,307.502,109.211,4,Why?,Gemini (Birthday Song),0.0
518,161.2273,0.0,5,-7.168,1,157.344,100.096,4,Cantovano and His Orchestra,Sax Boogie,0.0
519,311.97995,0.398,9,-11.466,1,292.258,92.313,1,Venice,It Won't Escape Those Lips,0.0
520,249.62567,0.0,7,-6.152,1,228.397,127.941,4,Eric Sneo,Coming Home,0.0
