,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,release,song_hotttnesss,title,year,e_grammy,e_billboard,e_spotify
133,0.0,93.1522,0.466,0.0,11,-2.761,0,93.152,95.27,4,0.728496068084,0.566446463462,,UK,,The Chariot,The Fiancée,0.729096934326,Back To Back,2007,0,0.0,1
134,0.0,144.09098,0.34,0.0,7,-6.537,0,141.52,80.176,5,0.362997346826,0.291688059789,,,,Big John Greer,I'm The Fat Man,0.0,Clambake Boogie,1992,0,0.0,0
135,0.0,219.61098,0.0,0.0,0,-4.704,0,210.117,121.969,4,0.709543302282,0.521730412016,36.75502,"VIRGINIA BEACH, Virginia",-76.0592,The White Tie Affair,Walk This Way,,The Letdown,2008,0,0.0,1
136,0.0,146.25914,0.189,0.0,9,-7.039,1,139.865,140.836,1,0.583346499535,0.348489624582,,,,Carla Bozulich,Red Headed Stranger,0.378792381667,I Couldn't Believe It Was True,2003,0,0.0,0
137,0.0,107.04934,0.078,0.0,5,-16.248,0,100.275,134.685,1,0.478022138315,0.358613580597,,"Burton Fork, KY",,Buell Kazee,Buell Kazee Sings and Plays,,Darling Corey,0,0,0.0,0
138,0.0,139.88526,0.0,0.0,9,-7.997,1,134.844,195.794,4,0.442742465435,0.324991271067,,,,9 Shocks Terror,Zen And The Art Of Beating Your Ass,,Sex,0,0,0.0,0
139,0.0,218.87955,0.228,0.0,7,-9.367,1,211.946,132.982,3,0.583290824135,0.385998326334,34.05349,"Los Angeles, CA",-118.24532,Eastmountainsouth,Eastmountainsouth,0.62119568406,Show Me The River,2003,0,0.0,1
140,0.0,115.09506,0.357,0.0,8,-8.511,0,115.095,91.213,4,0.538703152197,0.335810780818,40.71455,NY - New York City,-74.00712,24-7 Spyz,Temporarily Disconnected,,Fire & Water,1995,0,0.0,0
141,0.0,236.2771,0.0,0.0,1,-6.322,1,236.277,66.362,4,0.583144070315,0.370915143822,52.88356,UK - England - South East,-1.97406,Virus,Carheart,0.496922112235,Carheart,0,0,0.0,0
142,0.0,496.22159,0.961,0.0,7,-11.957,1,466.425,126.043,4,0.36043589436,0.263707205618,,,,Swat-Squad,Hospital Tracks,,Oxygen,0,0,0.0,0
143,0.0,211.77424,2.473,0.0,9,-7.638,1,201.665,150.947,3,0.583641790004,0.346827403467,33.95813,"Athens, GA",-83.37325,Venice is Sinking,Sorry About The Flowers,0.340922755864,Andropolis,2006,0,0.0,0
144,0.0,250.87955,0.0,0.0,7,-9.035,0,245.336,139.942,4,0.549360990342,0.473364661944,,,,Takana Zion,Zion Prophet,,Conakry,2007,0,0.0,1
145,0.0,316.3424,0.0,0.0,7,-6.976,1,313.655,52.028,1,0.374069421853,0.340917728792,,,,Breite Seite,Zwischen Himmel & Hölle,,Kein Wort,0,0,0.0,0
146,0.0,156.42077,0.0,0.0,5,-8.943,0,153.861,98.746,4,0.304653722767,0.295875721816,40.71455,"New York, NY",-74.00712,Charlie Shavers,The Everest Years,0.0,That Was Yesterday,0,0,0.0,0
147,0.0,232.82893,2.386,0.0,1,-3.675,0,223.26,165.019,4,0.35035332977,0.0,,,,Fetterline,The Kings Invicta,0.215080318509,Scarlet Winter,0,0,0.0,0
148,0.0,478.61506,0.903,0.0,7,-8.704,1,466.024,0.0,3,0.429531528344,0.351953906394,,,,Kolombo,Sound of Berlin - The Finest Club Sounds Selection of House_ Electro_ Minimal and Techno,0.299877488274,Je T'aime,0,0,0.0,0
149,0.0,258.0371,0.0,0.0,1,-4.392,1,252.918,138.886,4,0.593542291801,0.58819110823,,,,The Wonder Years,The Upsides,0.769285126509,Everything I Own Fits In This Backpack,0,0,0.0,1
150,0.0,231.49669,0.183,0.0,10,-15.77,1,217.931,81.914,5,0.444005685941,0.372924066321,,,,Piccola Bottega Baltazar,Il Disco Dei Miracoli,0.0,Gli Amanti Di Val Morel,2007,0,0.0,0
151,0.0,348.02893,3.947,0.0,8,-7.944,1,310.393,90.996,4,0.558007751919,0.414780659073,-41.28054,Wellington,174.76714,Rhian Sheehan,Tiny Blue Biosphere,0.382935090075,Cosmology,2004,0,0.0,0
152,0.0,257.69751,0.346,0.0,11,-15.767,0,246.097,128.896,4,0.65782688564,0.458730806359,,,,Fito Paez,Del 63,0.544514001879,Tres Agujas,1984,0,0.0,1
153,0.0,265.42975,0.218,0.0,0,-11.407,1,258.926,159.975,3,0.424150323901,0.390135630034,,,,Pony Club,Home Truths,,Single,2002,0,0.0,0
154,0.0,343.24853,0.189,0.0,0,-11.323,1,338.303,149.856,4,0.462383020029,0.398084097693,,,,Sunbeam,Loveparade - The Album Of Your Life,,Outside World,1994,0,0.0,1
155,0.0,130.01098,0.13,0.0,5,-11.082,1,124.465,99.176,4,0.588067796263,0.432708150518,34.24961,"Camden, SC",-80.60741,Brook Benton,Rainy Night In Georgia & Other Favorites (Digitally Remastered),,Lie To Me,1986,0,98.0,0
156,0.0,284.57751,0.0,0.0,4,-6.887,0,280.549,163.279,3,0.572814817166,0.475942931701,,,,Les Wriggles,Le best of,0.400039656955,Dieubouddhallah,1997,0,0.0,1
157,0.0,271.35955,0.119,0.0,7,-7.838,1,260.899,124.863,4,0.791801555556,0.637302342502,,,,Josh Turner,Everything Is Fine,0.54756702415,The Way He Was Raised,0,0,0.0,1
158,0.0,618.70975,2.624,0.0,6,-22.809,0,604.804,90.641,5,0.64330636507,0.392484110794,50.7266,"D�orf, Germany",6.51747,Mouse On Mars,Fols  Rhizomes Pour Gilles Deleuze,,Subnubus,1995,0,0.0,0
159,0.0,320.02567,2.479,0.0,0,-11.77,1,309.098,92.792,1,0.500436690868,0.352644760484,,,,Glissade,Silber Hearts Mom,0.0,Burned in Blue,2006,0,0.0,0
160,0.0,204.7473,0.653,0.0,7,-6.441,0,199.018,126.07,3,0.32467743102,0.304184256208,,,,Peggy Zina,To Pathos Ine Aformi,,Perpato Sta Kimata,0,0,0.0,0
161,0.0,481.51465,0.148,0.0,0,-5.906,1,477.344,89.337,4,0.36701072484,0.0,,,,To Overflow Evidence,Photograph painted out with color,0.0,hoshi-ni-negai-wo,0,0,0.0,0
162,0.0,207.51628,0.0,0.0,11,-3.418,0,203.018,129.975,4,0.647495012948,0.416465418673,45.94695,Romania,24.9804,Akcent,King Of Disco,0.543796627415,Feel Me,2007,0,0.0,0
163,0.0,205.29587,0.351,0.0,9,-7.688,0,189.457,174.26,3,0.515847654169,0.353124990046,52.88356,UK - England - South East,-1.97406,Claire Hamill,Touchpaper,,Denmark,0,0,0.0,0
164,0.0,308.68853,0.189,0.0,4,-12.061,1,299.218,165.479,4,0.649612541155,0.413206928193,,,,Madredeus,O Paraíso: 14 Canções,,O Sonho,1997,0,0.0,0
165,0.0,191.08526,0.296,0.0,1,-5.29,0,178.26,134.324,4,0.539325748597,0.374582775752,,,,Absent Elk,Caught In The Headlights,0.41373983586,My First Guitar,0,0,0.0,0
166,0.0,172.40771,0.205,0.0,2,-12.297,1,164.264,87.263,4,0.528360183256,0.309338668727,,,,Boyd Tinsley,True Reflections,0.0,Perfect World,2003,0,0.0,0
167,0.0,250.80118,0.148,0.0,0,-8.319,1,240.048,183.919,3,0.589694605247,0.383863704328,51.50632,London,-0.12714,Ms. Dynamite,Judgement Days,0.427446571488,Gotta Let It Go,2005,0,0.0,0
168,0.0,182.96118,0.0,0.0,7,-15.567,1,176.054,100.276,3,0.629404928759,0.48878767192,,,,Peter Broderick,Music for Falling From Trees,0.328220577163,Part 5: Awaken/Panic/Restraint,2009,0,0.0,0
169,0.0,111.25506,0.0,0.0,5,-3.085,1,103.665,190.443,4,0.529954558391,0.370918844926,34.05349,"Los Angeles, CA",-118.24532,Union 13,Youth_ Betrayal & The Awakening,0.395615921469,A Short Supply (of Truth),2000,0,0.0,0
170,0.0,176.14322,0.119,0.0,2,-3.946,1,171.706,136.157,4,0.56056152023,0.467007122896,,"Waterloo, Ontario, Canada",,Helix,Walkin' The Razor's Edge (With Bonus Tracks),0.600733109402,Animal House,1984,0,0.0,1
171,0.0,12.45995,0.102,0.0,9,-20.441,1,12.46,122.997,4,0.597003152944,0.385433508001,,,,Afu-Ra,State Of The Arts,,Power Skit #2,2005,0,0.0,0
172,0.0,272.09098,0.287,0.0,11,-7.61,0,272.091,180.568,4,0.527300549247,0.336336778272,54.31407,UK,-2.23001,I Concur,Able Archer,0.327736683178,Oblige,2007,0,0.0,0
173,0.0,247.37914,0.171,0.0,9,-9.164,0,241.667,103.715,4,0.57174687383,0.452475445909,,,,Nação Zumbi,Futura,,Voyager,0,0,0.0,0
174,0.0,307.51302,0.218,0.0,7,-10.114,1,303.038,119.98,1,0.629515563349,0.444055406329,,,,Lou Rhodes,Bloom,0.586472505382,This Love,2007,0,0.0,0
175,0.0,176.97914,0.2,0.0,2,-6.055,1,162.575,131.435,1,0.612175712546,0.39226222467,-31.95302,"Perth, Australia",115.85724,End Of Fashion,O Yeah,0.266955186276,Hardcore,2005,0,0.0,0
176,0.0,230.89587,0.177,0.0,0,-8.64,1,222.401,168.06,4,0.482642189382,0.36271827996,,,,Nadine Sutherland,Nadine,,Face The World,0,0,0.0,0
177,0.0,259.5522,0.0,0.0,3,-6.886,1,246.161,147.093,3,0.90347103686,0.584455232051,26.35049,"Boca Raton, Florida",-80.089,Dashboard Confessional,A Mark_ A Mission_ A Brand_ A Scar,0.645139841249,Morning Calls,2003,0,0.0,1
178,0.0,251.71546,2.188,0.0,3,-11.454,0,245.923,141.696,4,0.509131038532,0.369745832149,,,,Lewis Taylor,Limited Edition 2004,0.3759843015,Track,1996,0,0.0,0
179,0.0,64.57424,4.412,0.0,2,-10.234,0,59.507,130.217,3,0.51221141328,0.37436759055,,,,Wetdog,Enterprise Reversal,,Jam Dodger A,2008,0,0.0,0
180,0.0,236.66893,0.418,0.0,3,-7.282,1,221.309,140.077,3,0.561766189164,0.392011972904,,,,Middle Of The Road,Middle Of The Road,0.288481642656,Give It Time,1971,0,0.0,0
181,0.0,360.28036,0.27,0.0,6,-12.592,0,356.287,135.679,3,0.584477495173,0.461728917906,,,,Robert Hood,Point Blank,0.304169503435,The Body Human,2002,0,0.0,0
182,0.0,278.90893,7.338,0.0,0,-6.197,1,268.968,130.758,4,0.618129537251,0.355833108758,,,,Bodies Of Water,Ears Will Pop & Eyes Will Blink,0.454192988218,It Is Familiar,2007,0,0.0,0
183,0.0,232.61995,0.0,0.0,10,-7.387,1,213.827,94.979,4,0.513796637728,0.492044647877,,,,Dino Merlin,Dino Merlin - Burek,0.383934684279,Zid,0,0,0.0,1
184,0.0,255.73832,0.903,0.0,2,-16.778,1,246.259,136.7,4,0.600612698891,0.399022269492,53.50807,"Newbridge, Ireland",-8.42945,Luka Bloom,Innocence,0.595207709019,Gypsy Music,2005,0,0.0,0
185,0.0,39.18322,0.0,0.0,11,-5.275,1,39.183,135.214,4,0.466573896907,0.286931846287,,,,Sebkha-Chott,Nagah-mahdi - Opuscrits en quarante-huit rouleaux,0.0,All Blacks,2006,0,0.0,0
186,0.0,116.92363,0.194,0.0,1,-4.031,1,111.427,169.598,1,0.667530877521,0.437200534391,62.19845,Sweden,17.55142,Entombed,Morning Star,0.669413098138,Year One Now,2001,0,0.0,0
187,0.0,416.88771,0.327,0.0,5,-7.413,0,399.79,180.021,4,0.577147675815,0.370632520366,,,,Down To The Bone,Celebrating 10 Years Of Groove,,Electra Glide,2002,0,0.0,1
188,0.0,205.53098,6.136,0.0,7,-8.825,1,196.238,127.464,4,0.741958395707,0.569955770333,34.05349,Los Angeles,-118.24532,No Age,Losing Feeling,0.68148848832,Genie,2009,0,0.0,0
189,0.0,179.80036,0.299,0.0,1,-9.195,1,175.015,99.998,4,0.631680472151,0.434806675131,,"Dublin, Ireland",,Samantha Mumba,The Collection,0.587982191818,What's It Gonna Be,2001,0,0.0,0
190,0.0,160.36526,0.165,0.0,4,-15.587,1,154.175,190.983,4,0.452304574568,0.316778268442,33.52198,"Jonesboro, GA",-84.35407,Jesse Fuller,Jesse Fuller's Favorites,,Hump In Your Back,0,0,0.0,0
191,0.0,241.3971,0.0,0.0,0,-1.126,1,237.964,168.249,4,0.51018629809,0.337221713212,,,,Deadsoil,The Venom Divine,,The Promise,2004,0,0.0,0
192,0.0,217.83465,0.281,0.0,2,-7.608,0,206.083,197.557,4,0.519692214994,0.392820106115,,,,The Undisputed Truth,Smiling Faces: The Best Of,0.379848397079,Poontang,1975,0,0.0,0
193,0.0,460.35546,2.188,0.0,10,-6.045,0,451.466,142.997,4,0.481883159818,0.316566998945,41.65381,"Rumble Ville Toledo, Ohio",-83.53626,Rumble Pack,Morphonic Stacks Volume 2,,Back to Basics,2007,0,0.0,0
194,0.0,170.70975,0.247,0.0,6,-8.432,0,167.567,188.269,4,0.42432958285,0.313731556911,,,,Vitor Hublot,200 millions de francophones et moi et moi et moi...,,On a tué no pourchau,0,0,0.0,0
195,0.0,318.30159,2.235,0.0,5,-5.97,1,306.985,158.51,4,0.709227648439,0.633353702739,,"Detroit, MI",,The Temptations,For Lovers Only,0.338886720011,I'm Glad There Is You,1995,0,0.0,1
196,0.0,101.0673,0.416,0.0,9,-14.109,1,95.213,114.153,1,0.332421635339,0.314494836503,,,,The London Theatre Orchestra,National Anthems Of The World,,Scotland The Brave (Scotland),0,0,0.0,0
197,0.0,284.83873,0.282,0.0,0,-8.239,1,271.383,94.089,4,0.540862601844,0.482490972444,,Virginia,,Twenty 4 Seven,Destination Everywhere,,Good Times,2002,0,0.0,0
198,0.0,168.17587,0.0,0.0,4,-4.74,1,162.342,114.54,4,0.516406816134,0.323219337103,,,,Diamond Rexx,The Evil,,Preacher,0,0,0.0,0
199,0.0,158.58893,0.398,0.0,9,-10.72,1,154.535,145.895,3,0.56672185624,0.344861419655,51.84005,"Hertfordshire, England",-0.2751,Flux of Pink Indians,Not So Brave,,Background Of Malfunction,1981,0,0.0,0
200,0.0,239.56853,1.123,0.0,4,-4.971,0,230.383,167.92,4,0.497668293875,0.0,,,,Boss Volenti,The Gun,0.193867749423,The Gun,2007,0,0.0,0
201,0.0,274.72934,0.0,0.0,4,-8.365,1,270.321,113.845,4,0.576930811008,0.343384372841,,,,Padded Cell,Night Must Fall,0.480934212809,Savage Skulls,2004,0,0.0,0
202,0.0,105.56036,0.0,0.0,1,-5.13,1,102.772,134.325,4,0.502744114634,0.355432289108,,,,Inhume,In for the kill,,Fucked with paranoia,2003,0,0.0,0
203,0.0,203.54567,0.154,0.0,7,-15.164,0,193.718,90.179,4,0.527185158256,0.340080014302,18.11526,Jamaica,-77.27348,Judy Mowatt,Only A Woman,0.215080318509,Think,0,0,0.0,0
204,0.0,74.16118,0.287,0.0,1,-3.382,0,69.016,178.423,4,0.450456387971,0.0,,,,Commit Suicide,Human Larvae [Earthly Cleansing],,Ablation,2003,0,0.0,0
205,0.0,309.18485,0.38,0.0,9,-5.226,1,295.097,105.729,3,0.87253659867,0.610731462904,,"Boston, MA",,Aerosmith,Big Ones,,Cryin',1993,0,115.0,1
206,0.0,227.91791,4.307,0.0,9,-2.529,1,223.179,218.187,4,0.574212158677,0.40318523871,46.71067,France,1.71819,Lio,Je garde quelques images... pour mes vies postérieures,,Je me tords,0,0,0.0,0
207,0.0,305.76281,5.95,0.0,9,-9.486,0,279.713,64.028,5,0.601245988381,0.461026520548,,,,FFH,Voice From Home,0.0,Through My Eyes,2005,0,0.0,0
208,0.0,235.93751,0.0,0.0,7,-3.332,1,231.201,170.043,4,0.505692036335,0.365683010033,,,,The Spektrum,Daemonicus Awakening,,Nenphilis,0,0,0.0,0
209,0.0,232.17587,3.884,0.0,3,-5.412,1,221.855,106.649,5,0.515569177672,0.383390423694,36.71832,"Malaga, Spain",-4.42016,Diana Navarro,Camino verde,,Una paloma blanca,0,0,0.0,1
210,0.0,59.71546,3.593,0.0,7,-11.923,0,59.715,125.573,4,0.770422641068,0.521243770863,53.93063,Yorkshire,-1.20788,Paradise Lost,The Anatomy Of Melancholy,0.681557061053,Intro,0,0,0.0,0
211,0.0,178.31138,0.0,0.0,0,-3.992,1,174.527,140.037,4,0.631528267167,0.37699025214,,,,Topmodelz,Time 2 Rock,0.503381236206,Something About You,2008,0,0.0,0
212,0.0,146.23302,7.692,0.0,10,-6.856,0,135.831,186.453,1,0.649598343701,0.490569819253,36.97402,"Santa Cruz, CA",-122.03095,Good Riddance,Symptoms Of A Leveling Spirit,,Yesterday's Headlines,2001,0,0.0,1
213,0.0,333.21751,3.564,0.0,6,-8.438,1,320.145,66.66,1,0.578781408924,0.425036585801,,,,Kaya Project,13th Moon ~ Journey into future Consciousness,0.776881296949,Stone Turns Black,2003,0,0.0,0
214,0.0,205.58322,0.154,0.0,4,-5.216,0,195.059,110.04,3,0.479274473189,0.436883042615,,,,The Last Dance,Once Beautiful,,Wake Me Screaming,2005,0,0.0,0
215,0.0,255.50322,0.166,0.0,8,-7.622,1,230.864,145.111,4,0.796797414079,0.453259925069,,"Los Angeles, CA",,The Exies,The Exies,0.579728748614,1970,2000,0,0.0,0
216,0.0,61.64853,0.164,0.0,11,-9.929,0,55.548,181.025,4,0.618033654188,0.387867689756,,,,Liam Lynch,Fake Songs,0.68314750209,Happy,2003,0,0.0,1
217,0.0,163.26485,2.479,0.0,7,-12.043,1,156.572,112.374,4,0.475755732778,0.27842551605,,,,Kari Tapio,Täydet 100,,Tom Dooley,1999,0,0.0,0
218,0.0,242.31138,0.16,0.0,1,-8.151,1,238.544,160.065,5,0.463712623821,0.375351987871,,,,Slowpho,2 1/2,,Devoted,2004,0,0.0,0
219,0.0,219.21914,0.839,0.0,9,-11.46,0,214.901,112.801,4,0.573159924575,0.483568681276,,,,The Untouchables,Free Yourself,0.0,Shine On,0,0,0.0,0
220,0.0,183.66649,0.0,0.0,5,-2.72,1,171.822,132.009,4,0.468436381333,0.309711459601,35.59051,"Willow Spring, MO",-78.73713,Steve Cropper & Felix Cavaliere,Nudge It Up a Notch,0.0,Love Appetite,0,0,0.0,0
221,0.0,236.19873,0.0,0.0,11,-3.475,0,227.01,86.881,1,0.513304112919,0.334220840077,60.17116,"Helsinki, Finland",24.93258,I Walk The Line,Desolation Street,0.345802233965,The Man Without A Name,2006,0,0.0,0
222,0.0,194.5073,0.264,0.0,6,-20.17,1,187.159,108.658,4,0.409229563763,0.295239328286,40.10787,"Willow Hill, PA",-77.78913,Ed McCurdy,When Dalliance Was In Flower Volume 2,,The Playhouse Saint,1996,0,0.0,0
223,0.0,646.922,4.969,0.0,7,-6.112,1,618.533,116.319,3,0.418820952825,0.22831737768,,,,Grand Ulena,Gateway To Dignity,,Between Tholozan And Oleatha,2003,0,0.0,0
224,0.0,235.7024,0.293,0.0,8,-10.115,1,218.86,100.113,3,0.524619253015,0.0,43.64856,Toronto Ontario Canada,-79.38533,Shotgun Honeymoon,Forgone Conclusion,0.236931309862,Labels Of Blues,0,0,0.0,0
225,0.0,266.39628,26.035,0.0,11,-15.345,1,247.078,141.372,4,0.478770833861,0.327875294793,,,,Williamson,The Trashcan Electric E.P.,,Sailing To The Botton,0,0,0.0,0
226,0.0,186.27873,0.0,0.0,9,-4.509,0,186.279,172.028,4,0.600530437646,0.421519250222,41.88415,"Chicago, IL",-87.63241,Naked Raygun,What Poor Gods We Do Make,,Entrapment,2007,0,0.0,0
227,0.0,219.6371,0.392,0.0,7,-9.91,1,210.396,157.319,4,0.398225061148,0.0,35.83073,Tennessee,-85.97874,Arthur Adams,Stomp the Floor,,Callin' Heaven,0,0,0.0,0
228,0.0,226.92526,2.003,0.0,4,-12.127,0,220.781,139.776,4,0.57552503377,0.42476581254,,,,Wesley Willis,Rush Hour,,Jesus Christ,2000,0,0.0,0
229,0.0,215.97995,0.0,0.0,11,-12.294,1,209.607,131.93,4,0.546088317295,0.373911384261,,,,Manjul,Faso Kanou,0.270775998946,Hungry Belly,2005,0,0.0,0
230,0.0,212.53179,0.305,0.0,7,-8.638,1,196.679,128.821,4,0.394740938235,0.364586521455,32.78115,"Charleston, SC",-79.9316,"Willie ""Big Eyes"" Smith",Bag Full Of Blues,,Tell Me Mama,1995,0,0.0,0
231,0.0,183.64036,0.0,0.0,9,-4.411,1,179.949,117.898,4,0.592068124699,0.439228464702,,,,Planlos,Champagner & Zigarrenqualm,0.480236920636,Rock-Legenden,2002,0,0.0,0
232,0.0,313.41669,0.162,0.0,7,-12.405,1,292.873,108.795,4,0.757665359579,0.455554003419,,,,Boozoo Bajou,Grains,0.49783321457,Fuersattel,2009,0,0.0,1
233,0.0,542.64118,0.073,0.0,10,-10.366,0,522.403,0.0,3,0.672939375764,0.407268339292,,,,Dominik Eulberg,Trapez 100,0.304169503435,Ambivalent,0,0,0.0,0
234,0.0,136.95955,5.224,0.0,2,-8.897,1,136.96,97.778,4,0.590016121682,0.416745227178,,,,The Rutles,Archaeology,0.583990235706,Major Happy's Up And Coming Once Upon A Good Time Band,1996,0,0.0,0
235,0.0,136.64608,0.438,0.0,2,-8.407,1,126.769,135.585,4,0.576665524952,0.397967790535,,,,Half Japanese,Bone Head,0.407901717218,Movin' On Up,1997,0,0.0,0
236,0.0,549.642,0.7,0.0,9,-33.805,1,523.726,171.17,4,0.218422959228,0.0,,,,Massimiliano Damerini,Schubert: Piano Works Vol. 4,,Sonata In A Major Op. 120 D 664: I. Allegro Moderato (Schubert),0,0,0.0,0
237,0.0,290.2722,0.0,0.0,7,-16.673,1,284.584,66.855,1,0.544374481356,0.400190020438,,,,John Coltrane Quartet,More Coltrane For Lovers,,I Wish I Knew,1963,0,0.0,1
238,0.0,232.61995,0.462,0.0,11,-8.82,0,217.977,185.826,4,0.585018710375,0.424798397367,34.05349,"Los Angeles/ Portland OR, Philadelphia",-118.24532,Jeff Lorber,Philly Style,0.679765035615,Uncle Darrow's,2003,0,0.0,0
239,0.0,161.2273,0.0,0.0,5,-7.168,1,157.344,100.096,4,0.0156475551782,0.0,,,,Cantovano and His Orchestra,Best of Boogie Dance Lounge,,Sax Boogie,0,0,0.0,0
240,0.0,311.97995,0.398,0.0,9,-11.466,1,292.258,92.313,1,0.588959571896,0.331241824077,44.00118,New Hampshire USA,-71.6342,Venice,Sober,,It Won't Escape Those Lips,0,0,0.0,0
241,0.0,249.62567,0.0,0.0,7,-6.152,1,228.397,127.941,4,0.556919516233,0.377745146151,,,,Eric Sneo,Urban Art Forms Black,,Coming Home,0,0,0.0,0
242,0.0,209.84118,0.171,0.0,6,-4.989,1,209.841,143.882,1,0.507108739679,0.353532627765,,,,Halfway to Gone,Second Season,0.377531644977,Never Comin' Home,0,0,0.0,0
243,0.0,246.59546,0.0,0.0,7,-7.52,1,224.171,141.981,4,0.576717674289,0.385224039266,,,,Chiasm,Relapse,0.519448581494,Rewind,2005,0,0.0,0
244,0.0,205.26975,3.367,0.0,7,-24.481,1,205.27,82.837,7,0.492242778582,0.377986307862,,"Washington, D.C.",,Kate Smith,16 Most Requested Songs,,Somebody Loves Me,0,0,0.0,0
245,0.0,255.63383,0.369,0.0,6,-7.297,1,242.3,146.892,1,0.398849418271,0.307794608823,,,,Halo Of Flies,Music For Insect Minds,0.266955186276,D.D.T. Fin 13,0,0,0.0,0
246,0.0,236.25098,0.13,0.0,4,-10.618,0,215.237,132.823,1,0.515969418213,0.355233369035,,,,Shooting At Unarmed Men,Triptych,0.340922755864,Sailing Keeps You Safe,2007,0,0.0,0
247,0.0,240.01261,0.224,0.0,7,-10.409,0,220.572,92.759,4,0.54754206438,0.38063848206,,,,Curtis Stigers,I Think It's Going To Rain Today,0.239629097774,I Can't Stand Losing You,2004,0,0.0,0
248,0.0,656.87465,6.258,0.0,2,-11.556,0,647.448,135.307,4,0.443280689298,0.376093991995,,,,Haikara,Haikara,,Jälleen on meidän,0,0,0.0,0
249,0.0,628.74077,0.301,0.0,6,-9.676,1,623.137,90.854,1,0.675542553589,0.437565525244,34.22353,"Pine Bluff, AR",-92.0034,Smokie Norful,Worship And A Word: According To Your Faith,0.251524382953,Chapter 7: Every Round With God Goes Higher,0,0,0.0,0
250,0.0,257.64526,0.241,0.0,11,-9.641,1,248.587,101.411,4,0.496290559316,0.338061349176,,"D�orf, Germany",,Kreidler,Kreidler,0.372530039366,Circles,2000,0,0.0,0
251,0.0,67.89179,0.612,0.0,5,-18.924,1,67.892,140.676,1,0.40623684201,0.395210549545,,,,Heredeiros Da Crus,¡¡¡Esta Que Te Cajas!!!,,Cocha Meu Minino,0,0,0.0,0
252,0.0,32.54812,0.0,0.0,3,-5.689,0,32.548,150.467,4,0.486178389553,0.381826649926,54.31392,Great Britain / UK,-2.23218,Watchmaker,Kill.Fucking.Everyone.,,Jesus Is Coming,2003,0,0.0,0
253,0.0,185.67791,0.212,0.0,4,-5.471,1,173.0,120.074,4,0.754917645451,0.507464243115,53.45644,"Newton-le-Willows, Merseyside, England",-2.63265,Rick Astley,Love Songs,0.480610618388,Never Knew Love,1991,0,0.0,1
254,0.0,183.64036,0.378,0.0,9,-10.437,1,171.746,123.654,4,0.582460566903,0.384798909965,33.90698,"Chickasaw County, MS",-88.95535,Bobbie Gentry,HMV Easy - Bobbie Gentry The Collection,0.660208806098,Mississippi Delta,1967,0,0.0,1
255,0.0,251.8722,0.282,0.0,11,-7.683,1,239.74,179.97,4,0.490100577429,0.346688970698,,,,Patrik Isaksson,När Verkligheten Tränger Sig På,,Vågorna,1999,0,0.0,0
256,0.0,152.52853,0.177,0.0,6,-9.792,1,147.296,97.58,3,0.589803605636,0.398920027489,40.85715,"New York, NY [The Bronx]",-73.85678,The Chantels,The Best Of The Chantels,0.386670713412,Prayee,1958,0,0.0,0
257,0.0,257.82812,0.299,0.0,2,-15.145,1,250.555,96.848,4,0.690936344093,0.484753787133,,,,Kurt Vile,God Is Saying This To You...,0.673491390131,Red Apples,2009,0,0.0,0
258,0.0,233.76934,0.0,0.0,2,-6.218,1,230.58,104.645,3,0.589903022269,0.420692587866,,"Hamilton, Ohio",,Steve Morse,Live In Connecticut,0.239629097774,Assembly Line,0,0,0.0,0
259,0.0,483.99628,0.0,0.0,9,-8.062,1,464.237,128.059,4,0.533929154917,0.362580829947,34.55091,Florida,-77.92509,Impact,Black Hole Radio April 2010,0.215080318509,La Mosca,0,0,0.0,0
260,0.0,407.19628,0.154,0.0,8,-6.927,1,392.127,91.889,4,0.420355187771,0.312629031141,,,,Eastern Star,Trance Sessions Volume 11,,Forgotten Lives,0,0,0.0,0
261,0.0,490.84036,3.564,0.0,7,-12.635,1,483.492,146.99,4,0.36683820899,0.353085944267,,,,Asia 2001,Ama Zone,0.367273415809,Antartica,1998,0,0.0,0
262,0.0,171.80689,0.0,0.0,5,-11.568,0,168.089,96.001,3,0.758735810267,0.471883294899,32.90573,"Rolling Fork, MS",-90.87988,Muddy Waters,Rollin' Stone - A Golden Anniversary,,All Night Long,1991,0,0.0,0
263,0.0,36.362,2.85,0.0,2,-9.052,1,36.362,115.298,4,0.570796039725,0.419414911274,,,,Senser,How To Do Battle,0.407233014901,Sandhurst In Zero G,2009,0,0.0,0
